Review,Polarity,Town,Region,Type
"He estado evitando escribir esta crítica porque había un montón de buenas en este viaje. Yo soy un gran fan de la AM resorts y miembro del club de vacaciones. Normalmente nos alojamos en el Secrets y han sido muchas, muchas veces en los últimos dos años. Decidimos probarlo con promesas de servicio superior final zoetry. Sin embargo, este complejo no está a la altura de nuestras expectativas y estoy indeciso a probar la marca zoetry de nuevo. Este complejo debate entre y uno en la Riviera Maya y en última instancia, elegí este porque nos encanta la Isla Mujeres y quería probar en la isla. Esto fue un error. Este complejo tiene potencial, pero 'no hay todavía.  Nuestra habitación estaba bien, pero la ducha tenía muy poca presión y el jacuzzi no funcionaba. Tuvimos promesas de",3.0,Isla_Mujeres,QuintanaRoo,Hotel
"Las ruinas son preciosas y llena de historia, pero la mejor parte de nuestra visita fue poder nadar bajo las ruinas en una playa realmente estupendo. Traiga su traje de baño!",4.0,Tulum,QuintanaRoo,Attractive
"El lugar Está bonito, hay variedad de alimentos, los meseros son serios y Hasta parece que se molestan si no entras a su restaurante, las tortas no son tan ricas y tienen poca carne xD",4.0,Tlaquepaque,Jalisco,Restaurant
"Para El que nunca estuvo en un cenote es una experiencia muy linda! Algo de fauna marina, bastante profundidad, en lo alto las estalactitas. Es muy lindo!Eso si, agua fría! Pensé que lo iba a aguantar pero no pude mucho. Para el próximo cenote llevo neoprenLinda zona de descanso también ",4.0,Tulum,QuintanaRoo,Attractive
"No pudimos conseguir lo suficiente de este restaurante!! Durante seis días en la isla, tuvimos un desayuno y 2 cenas, y desearía que hubiera ido más! Para comenzar con el desayuno; tuve tostada francesa de coco servido con huevos y bacon. he estado anhelando que...tostada francesa desde! hasta me dejaron orden el niño tamaño porción porque no estaba que hambre y fue un perfecto porción. Mi esposo creps de huevo también era deliciosa. Para la cena, las enchiladas de marisco no podría haber sido más llena de marisco o sabor! El Caribe camarones también venía con una salsa increíble con verduras con arroz, mi plato limpiaban! mojitos y margaritas eran fabulosas y un precioso ambiente así! Ya Estamos deseando volver!Más",5.0,Isla_Mujeres,QuintanaRoo,Restaurant
"Las fotos son increíbles, gente amable, pero la ubicación es antiguo y no está bien mantenido. Estaban renovando la habitación de al lado del sábado y el domingo, temporada alta. Este lugar tiene nada holístico ... fuimos allí y nos íbamos a alojar una semana de volver a casa después de las 2 noches.",2.0,Bacalar,QuintanaRoo,Hotel
"Si bien no es un Hotel 5 estrellas las habitaciones siempre estuvieron limpias, frescas y comodas. Las habitaciones tipos departamentos cuentan con un frigo, cafetera tostador y micro en caso de desear un desayuno o cena ligero. La picina y las areas son funcionales y la atencion siempre fue amable. Destaco la ubicacion a dos calles de la playa principal Playa Norte y la calle principal de Isla.",4.0,Isla_Mujeres,QuintanaRoo,Hotel
"La verdad esta muy descuidado el hotel, en la habitación que me tocó 208 las velocidades del ventilador no funcionaban, la piscina sucia en verdad tenía suciedad humana (popo), algo muy desagradable de la recepción es que le solicitamos un cambio de habitación y no quisieron tenían habitaciones desocupadas les dijimos que les pagaríamos la diferencia y aún así su respuesta fue negativa. En verdad no regresaría ni recomiendo este hotel. ",2.0,Bacalar,QuintanaRoo,Hotel
"Las instalaciones muy bonitas pero sin duda es EL PEOR HOTEL DE MEXICO, pésimo servicio y pésima atención al cliente. No se le ocurra hospedarse en esta porquería de hotel. En Loreto hay hoteles que por el mismo precio o incluso menos recibirás un servicio como el que cualquier turista espera, aquí en el HOTEL VILLAS EL PALMAR LORETO sin duda es el peor hotel en que me he hospedado en la vida y suelo viajar bastante.",1.0,Loreto,Baja_CaliforniaSur,Hotel
"Nos alojamos una noche en el hotel y fue una película de terror. Hemos visitado palenque sólo para poder experimentar y aprender más sobre la cultura maya. Todo estaba bien. La habitación estaba limpia, veryyyy anticuado, pero limpias. Así que estaba bien. Llegamos por la mañana, dejamos las maletas y nos dirigimos a las ruinas. Por medio día volvimos, fuimos para el almuerzo y fuimos al hotel. Nos refrigerados por la piscina, jugamos a las cartas, y para la cena de nuevo. Volvimos temprano y nos fuimos a la cama. A las 22. 30 el teléfono de la habitación sonó. Estábamos muy dormidos. La recepcionista nos dijo que era un primo de mi novio, así que he aceptado la llamada. Pero no era un primo que era un chico al azar que conocía nuestro hotel nuestro número de habitación y",1.0,Palenque,Chiapas,Hotel
"Comida absolutamente impresionante en lo que muchos consideran el mejor restaurante de Isla Mujeres.

El cartel principal era una cola de langosta a la parrilla de buen tamaño, que tuvimos que solicitar con anticipación para que pudieran comprarla fresca esta mañana. Tierno y cremoso, el...mejor de su tipo que he probado.

Estaba marcado por una ensalada de aguacate, ñoquis caseros y el postre especial, que es esencialmente Pineapple Foster.

Cada elemento impecable, no se dejó ni un bocado a la mediocridad. El lugar es adorable. Estábamos sentados arriba en lo que era esencialmente una casa en un árbol con balcón.

El personal era cálido, acogedor, amable y encantador. Nos pidieron un taxi que estaba esperando cuando terminamos con la factura. El personal de la cocina incluso nos saludó y adiós en nuestro camino hacia y desde la mesa.

Esta es una visita obligada: cene cuando visite la isla, y le costará aproximadamente lo que gastaríamos en una cena mediocre en Nueva York. ¡Va a ser difícil volver a la realidad y preparar comida a precios altos!Más",5.0,Isla_Mujeres,QuintanaRoo,Restaurant
"Es un restaurante limpio, con buena atención, buena música y muy deliciosa la comida. Con buenos precios",5.0,Malinalco,Estado_de_Mexico,Restaurant
"Este centro cultural tiene todo:  se pueden adquirir bonitas artesanías, tiene unos jardines padrísimos y muy bien cuidados, de hecho es practicamente un centro botánico.  Y por si fuera poco tiene mucha historia fascinante sobre gente que ha ayudado ala comunidad.  Es un lugar imperdible. ",5.0,San_Cristobal_de_las_Casas,Chiapas,Attractive
"Tuvimos una terrible experiencia, no hay ningún tipo de seguridad, llegaron a hospedarse un grupo de personas y desde que llegaron pusieron su bocina enorme que traían se instalaron en la alberca sin ningún respeto a los demás huéspedes, se pusieron a tomar tenían su cartón de cervezas y el personal del hotel jamás les dijo algo, tuvieron su escándalo hasta las 3 de la mañana desde la 1  que llegaron, tiraban cosas se agredian entre ellos gritaban, se pusieron agresivos con el encargado que jamás llamó a la policia, en todo el hotel hicieron desmadre y por seguridad no podíamos ni salir de la habitación. Si algo pasa en cuestión de seguridad el hotel no te la da. No podemos ingresar queja en profeco porque no recibo te dan.  Y para colmo el dueño les permitió quedarse la",1.0,Valle_de_Bravo,Estado_de_Mexico,Hotel
Aparte del agua de frutas melón la comida no era buena. Camarones probado químicamente inyectado y granja elevada. La carne era sosa y duro. No sé por qué hay tantas buenas críticas. La comida era horrible. El servicio era casi normal.,1.0,Isla_Mujeres,QuintanaRoo,Restaurant
"La vista del lugar es inmejorable, esta es muy buena, el ambiente es relajado... la verdad es una carta muy pequeña, y lo que probamos es simplemente normal y al decirlo así le estoy dando una calificación alta, no tengo problema con pagar platillos caros...Más",2.0,Tepoztlan,Morelos,Restaurant
"Mal atención y servicio por parte de los administrativos, nos interceptaban para cobrar y Nos corrian de todos lados, que no podíamos usar el jacuzzi, que teníamos cierto tiempo de uso de las instalaciones. No lo recomiendo.",1.0,Tequisquiapan,Queretaro,Hotel
"Una atraccion espectacular y que hacia falta para los veracruzanos... hermosa vista, llena de emocion complementada con una adecuada informacion historica para los visitantes. Altamente recomendable@ ",5.0,Orizaba,Veracruz,Attractive
"Es un lugar muy bonito, la comida está deliciosa, vista espectacular a la laguna. Únicamente como desventaja es que si quieres consumir solamente bebidas para disfrutar de la laguna, tiene que ser solo por auto-consumo... Ir a la caja a comprar tus bebidas e ir...Más",4.0,Bacalar,QuintanaRoo,Restaurant
"El Loreto Malecón es un precioso paseo marítimo. El ritmo de la ciudad se refleja en la naturaleza solitaria tranquilidad y sedado relativa del lugar. El muelle deportivo dispone de varias grandes esculturas que son divertidas para ver y observar los pelícanos, pescadores y barcos es divertido. Las excursiones en barca de la zona también están disponibles. Una serie de restaurantes linda con el otro hacia el extremo opuesto del Malecón, varios de los cuales tienen excelentes clasificaciones. Varios paseos peatonales arboledas conducen hacia la ciudad catedral y plazas.El Malecón es claramente una fuente de orgullo para la ciudad y atrae a una muestra representativa de su gente. Es seguro, encantador, y algo tranquilo. Encantador, aunque.",4.0,Loreto,Baja_CaliforniaSur,Attractive
"Muy mala la atención por parte de los meseros las bebidas nos hicieron daño, tardan mucho en atender aprox. 1 hora para despachar unas bebidas además la vista no es la esperada, precio y calidad muy pero muy malos, no lo recomiendo, hay lugares mejores.",1.0,Taxco,Guerrero,Restaurant
"Reservamos Dreams Tulum como quería unas vacaciones de lujo para marcar el final de mi maternidad. Ellos mismos como mercado para las familias, pero la realidad es que no son para niños muy pequeños. En general, el hotel intenta ser todo para todos los hombres, ya que son un destino popular de la boda. También nos sentimos en general, el complejo era más 3* que nada más alto y tiene un barato, a veces escandalosos campamento de vacaciones. En conjunto nos quedamos muy decepcionados dado cuánto pagamos y esperaba según su clasificación que he esbozado en más detalle a continuación. En el lado positivo, el complejo estaba impecablemente limpio en todas partes, tiene bien cuidados jardines y el personal realmente hacen lo mejor y pase por allá, especialmente los camareros alrededor",1.0,Tulum,QuintanaRoo,Hotel
"Cada 28 de diciembre mi familia y yo vamos a comer a este restaurante. Antes era muy bueno pero este año fue decepcionante. Mala atención al turismo nacional y local. Tienen mesas supuestamente reservadas para grupos  de tours de turistas extranjeros, que son las que...Más",2.0,Chiapa_de_Corzo,Chiapas,Restaurant
"De entrada expedia cobra por el uso de estacionamiento e internet, servicios que los da sin costo el hotel.  El hotel se encuentra en remodelación en cuestión de alberca y jacuzzi, estos no se mencionan ni en la pagina del hotel como en la pagina de expedia.  Proporciona un servicio en otro hotel de alberca climatizada techada con vestidores y toallas, mismo que no es verdad esto es en el Hotel el Rebozo, el personal no tiene conocimiento de que pueden ir huéspedes del misión y aparte la alberca al aire libre, misma que tuve que ayudar a quitar la lona que la cubría.  El servicio de taxi que proporcionan, que les digo nunca regreso, se tuvo que pedir otro y se espero mas de 50 min para que fueran por nosotros.  Se tuvo la mala fortuna de que en el baño del chalet se inundara ya",2.0,Valle_de_Bravo,Estado_de_Mexico,Hotel
"Hace un año fuimos a Parras y nos sorprendió este pequeño lugar con una deliciosa paella .. Este año decidimos repetir la experiencia ahora con más amigos , lo malo es que ahora nuestra sorpresa fué que nos hicieron esperar hasta por los refrescos ,...Más",3.0,Parras,Coahuila,Restaurant
"Costo: Este hotel no es nada barato (aprox. MXP$2,500 la noche en habitación doble).  Servicio: La mayor parte del personal fue muy servicial y amable, un par de personas necesitan tomar nuevamente el entrenamiento de servicio al cliente. Los chalecos salvavidas, cayac están disponibles sin costo adicional, solo faltaron chalecos talla chica.  Instalaciones: Limpias, jardines hermosos, jacuzzi muy agradable aunque solo funcionaban la mitad de los jets de agua, áreas con amacas bien ubicadas, columpio en la laguna muy romántico.  Restaurant: Bufete del desayuno muy rico y variado, hermosa vista a la laguna, buen precio.  Recorridos: Ofrecen recorrido por la laguna, MXP $500 por persona y se requiere por lo menos 4, quizá obtengan mejor precio si lo consiguen por fuera. ",5.0,Bacalar,QuintanaRoo,Hotel
